customerID,summary
3027-YNWZU,"Customer ID: 3027-YNWZU. A female customer, non-senior, uses no internet with two year contract. Pays $25.0 monthly, total charges $1584.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5609-IMCGG,"Customer ID: 5609-IMCGG. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $84.35 monthly, total charges $1302.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4873-ILOLJ,"Customer ID: 4873-ILOLJ. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $90.35 monthly, total charges $2238.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
4727-MCYZG,"Customer ID: 4727-MCYZG. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $55.55 monthly, total charges $55.55. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9481-WHGWY,"Customer ID: 9481-WHGWY. A female customer, non-senior, uses dsl internet with two year contract. Pays $75.35 monthly, total charges $5437.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2725-KXXWT,"Customer ID: 2725-KXXWT. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $90.75 monthly, total charges $90.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
9565-DJPIB,"Customer ID: 9565-DJPIB. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $89.6 monthly, total charges $365.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4328-VUFWD,"Customer ID: 4328-VUFWD. A female customer, non-senior, uses dsl internet with one year contract. Pays $59.3 monthly, total charges $2209.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3301-LSLWQ,"Customer ID: 3301-LSLWQ. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $66.1 monthly, total charges $1912.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7473-ZBDSN,"Customer ID: 7473-ZBDSN. A female customer, non-senior, uses no internet with two year contract. Pays $18.8 monthly, total charges $255.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3166-PNEOF,"Customer ID: 3166-PNEOF. A female customer, non-senior, uses dsl internet with two year contract. Pays $86.45 monthly, total charges $5175.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5639-NTUPK,"Customer ID: 5639-NTUPK. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $52.1 monthly, total charges $670.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8780-YRMTT,"Customer ID: 8780-YRMTT. A female customer, non-senior, uses dsl internet with two year contract. Pays $47.4 monthly, total charges $3177.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8348-HFYIV,"Customer ID: 8348-HFYIV. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $49.25 monthly, total charges $90.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
5140-FOMCQ,"Customer ID: 5140-FOMCQ. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $109.15 monthly, total charges $6557.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6242-SGYTS,"Customer ID: 6242-SGYTS. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $94.95 monthly, total charges $5791.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8166-ORCHU,"Customer ID: 8166-ORCHU. A male customer, senior, uses fiber optic internet with one year contract. Pays $93.55 monthly, total charges $3055.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8414-OOEEL,"Customer ID: 8414-OOEEL. A male customer, non-senior, uses dsl internet with two year contract. Pays $79.5 monthly, total charges $5196.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8454-AATJP,"Customer ID: 8454-AATJP. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $115.05 monthly, total charges $8405.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6849-WLEYG,"Customer ID: 6849-WLEYG. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.75 monthly, total charges $19.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
4659-NZRUF,"Customer ID: 4659-NZRUF. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $95.15 monthly, total charges $1789.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
4531-AUZNK,"Customer ID: 4531-AUZNK. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $95.15 monthly, total charges $5000.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4191-XOVOM,"Customer ID: 4191-XOVOM. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $105.4 monthly, total charges $6713.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2150-OEGBV,"Customer ID: 2150-OEGBV. A male customer, non-senior, uses no internet with one year contract. Pays $20.1 monthly, total charges $562.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8429-XIBUM,"Customer ID: 8429-XIBUM. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $101.35 monthly, total charges $2317.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1855-CFULU,"Customer ID: 1855-CFULU. A female customer, senior, uses no internet with month-to-month contract. Pays $20.05 monthly, total charges $91.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4878-BUNFV,"Customer ID: 4878-BUNFV. A male customer, non-senior, uses no internet with two year contract. Pays $20.7 monthly, total charges $828.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1872-EBWSC,"Customer ID: 1872-EBWSC. A female customer, non-senior, uses no internet with one year contract. Pays $20.35 monthly, total charges $617.35. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2608-BHKFN,"Customer ID: 2608-BHKFN. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $70.05 monthly, total charges $266.9. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
7026-YMSBE,"Customer ID: 7026-YMSBE. A male customer, non-senior, uses no internet with one year contract. Pays $19.7 monthly, total charges $625.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7341-LXCAF,"Customer ID: 7341-LXCAF. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $74.65 monthly, total charges $301.4. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
6997-UVGOX,"Customer ID: 6997-UVGOX. A male customer, non-senior, uses dsl internet with two year contract. Pays $85.45 monthly, total charges $6029.9. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9674-EHPPG,"Customer ID: 9674-EHPPG. A male customer, non-senior, uses dsl internet with two year contract. Pays $40.4 monthly, total charges $1842.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9462-MJUAW,"Customer ID: 9462-MJUAW. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $50.4 monthly, total charges $206.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
8128-YVJRG,"Customer ID: 8128-YVJRG. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $79.65 monthly, total charges $604.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
5440-VHLUL,"Customer ID: 5440-VHLUL. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $105.2 monthly, total charges $7386.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5781-BKHOP,"Customer ID: 5781-BKHOP. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $100.65 monthly, total charges $7334.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4283-FUTGF,"Customer ID: 4283-FUTGF. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $79.85 monthly, total charges $1471.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
5213-TWWJU,"Customer ID: 5213-TWWJU. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $91.0 monthly, total charges $2626.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1569-TTNYJ,"Customer ID: 1569-TTNYJ. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $78.75 monthly, total charges $412.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8628-MFKAX,"Customer ID: 8628-MFKAX. A female customer, senior, uses fiber optic internet with two year contract. Pays $116.75 monthly, total charges $8277.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2397-BRLOM,"Customer ID: 2397-BRLOM. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $80.45 monthly, total charges $583.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
7629-WIXZF,"Customer ID: 7629-WIXZF. A female customer, non-senior, uses dsl internet with one year contract. Pays $59.1 monthly, total charges $369.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5445-GLVOT,"Customer ID: 5445-GLVOT. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $49.8 monthly, total charges $1049.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3976-HXHCE,"Customer ID: 3976-HXHCE. A male customer, non-senior, uses no internet with two year contract. Pays $19.3 monthly, total charges $1414.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2466-NEJOJ,"Customer ID: 2466-NEJOJ. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.65 monthly, total charges $169.75. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0254-KCJGT,"Customer ID: 0254-KCJGT. A male customer, non-senior, uses dsl internet with one year contract. Pays $81.4 monthly, total charges $4354.45. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5472-CVMDX,"Customer ID: 5472-CVMDX. A female customer, non-senior, uses dsl internet with two year contract. Pays $38.9 monthly, total charges $2719.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6461-SZMCV,"Customer ID: 6461-SZMCV. A female customer, non-senior, uses dsl internet with two year contract. Pays $87.95 monthly, total charges $6365.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8150-QUDFX,"Customer ID: 8150-QUDFX. A male customer, non-senior, uses no internet with month-to-month contract. Pays $19.85 monthly, total charges $51.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9508-ILZDG,"Customer ID: 9508-ILZDG. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $96.35 monthly, total charges $3190.25. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2346-DJQTB,"Customer ID: 2346-DJQTB. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $24.15 monthly, total charges $812.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1697-LYYYX,"Customer ID: 1697-LYYYX. A female customer, non-senior, uses no internet with one year contract. Pays $19.1 monthly, total charges $1143.8. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1942-OQFRW,"Customer ID: 1942-OQFRW. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $44.0 monthly, total charges $44.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
